FOTOWEBCAM,Kleinfleisskees,"Fotowebcam,Kleinfleisskees - Blick nach Nordosten zum Hohen Sonnblick,http://www.foto-webcam.eu/webcam/kleinfleisskees/current/400.jpg,Intervall:600,Direction:22",47.046266,12.943059,,
FOTOWEBCAM,Kolm-Saigurn,"Fotowebcam,Kolm-Saigurn / Naturfreundehaus - Blick nach Sueden,http://www.foto-webcam.eu/webcam/sonnblickbasis/current/400.jpg,Intervall:1800,Direction:200",47.069481,12.984603,,
FOTOWEBCAM,Lofer,"Fotowebcam,Saalach - Teufelssteg | lofer.com,http://www.foto-webcam.eu/webcam/lofer/current/400.jpg,Intervall:600,Direction:45",47.588412,12.694699,,
FOTOWEBCAM,Saalfelden,"Fotowebcam,Saalfelden / Ritzensee - Blick nach Norden,http://www.foto-webcam.eu/webcam/saalfelden/current/400.jpg,Intervall:600,Direction:350",47.416719,12.84778,,
FOTOWEBCAM,Leogang - Asitz,"Fotowebcam,Grosser Asitz Gipfelkreuz - Blick in die Leoganger Steinberge,http://www.foto-webcam.eu/webcam/asitz/current/400.jpg,Intervall:600,Direction:20",47.402468,12.702289,,
FOTOWEBCAM,Maishofen Sausteige,"Fotowebcam,Maishofen / Sausteige - Blick nach Suedosten,http://www.foto-webcam.eu/webcam/sausteige/current/400.jpg,Intervall:600,Direction:140",47.382239,12.764779,,
FOTOWEBCAM,Schloss Kammer,"Fotowebcam,Maishofen / Schloss Kammer - Blick nach Sueden,http://www.foto-webcam.eu/webcam/schlosskammer/current/400.jpg,Intervall:600,Direction:200",47.365283,12.820947,,
FOTOWEBCAM,Zell am See,"Fotowebcam,Zell am See-Kaprun - Blick zum Kitzsteinhorn und zur Schmittenhoehe,http://www.foto-webcam.eu/webcam/zellamsee/current/400.jpg,Intervall:600,Direction:240",47.334816,12.822689,,
FOTOWEBCAM,Schwaigerhaus,"Fotowebcam,Heinrich-Schwaiger-Haus - Kaprun Hochgebirgsstauseen - Blick nach Westen,http://www.foto-webcam.eu/webcam/schwaigerhaus/current/400.jpg,Intervall:600,Direction:290",47.162799,12.738906,,
FOTOWEBCAM,Mooserboden,"Fotowebcam,Kaprun Hochgebirgsstauseen - Mooserboden - Blick Richtung Wiesbachhorn,http://www.foto-webcam.eu/webcam/mooserboden/current/400.jpg,Intervall:600,Direction:100",47.166238,12.711459,,
FOTOWEBCAM,Rudolfshuette,"Fotowebcam,Berghotel Rudolfshuette - Weisssee Gletscherwelt - Blick nach Suedwesten,http://www.foto-webcam.eu/webcam/rudolfshuette/current/400.jpg,Intervall:600,Direction:230",47.135232,12.627536,,
FOTOWEBCAM,Pass Thurn,"Fotowebcam,Gasthof Hohe Bruecke - Pass Thurn - Blick in die Hohen Tauern / Oberpinzgau,http://www.foto-webcam.eu/webcam/passthurn/current/400.jpg,Intervall:600,Direction:235",47.295192,12.43088,,
FOTOWEBCAM,Schlegeis,"Fotowebcam,Schlegeis Stausee - Zillertaler Alpen - Blick nach Sueden,http://www.foto-webcam.eu/webcam/schlegeis/current/400.jpg,Intervall:600,Direction:170",47.040543,11.702469,,
FOTOWEBCAM,Tristner,"Fotowebcam,Gamshuette / Zillertal - Blick nach Suedosten zum Tristner,http://www.foto-webcam.eu/webcam/tristner/current/400.jpg,Intervall:1800,Direction:120",47.129953,11.795856,,
FOTOWEBCAM,Grinberg,"Fotowebcam,Tristner / Zillertal - Blick nach Nordwesten zum Grinberg,http://www.foto-webcam.eu/webcam/grinberg/current/400.jpg,Intervall:1800,Direction:270",47.109119,11.8257,,
FOTOWEBCAM,Tuxertal,"Fotowebcam,Wanglspitz - Tuxertal - Blick nach Suedwesten,http://www.foto-webcam.eu/webcam/tuxertal/current/400.jpg,Intervall:600,Direction:235",47.184268,11.775214,,
FOTOWEBCAM,Innsbruck,"Fotowebcam,Seegrube - Innsbruck - Blick nach Sueden,http://www.foto-webcam.eu/webcam/innsbruck/current/400.jpg,Intervall:600,Direction:170",47.305572,11.377861,,
FOTOWEBCAM,UNI Innsbruck,"Fotowebcam,Universitaet Innsbruck / Blick nach Nordosten ins Unterinntal,http://www.foto-webcam.eu/webcam/innsbruck-uni/current/400.jpg,Intervall:600,Direction:80",47.259998,11.384167,,
FOTOWEBCAM,Gmundner Huette,"Fotowebcam,Gmundner Huette am Traunstein - Oberoesterreich - Blick nach Westen,http://www.foto-webcam.eu/webcam/traunstein/current/400.jpg,Intervall:1800,Direction:250",47.872985,13.833632,,
FOTOWEBCAM,Funtenseetauern,"Fotowebcam,Funtenseetauern - Nationalpark Berchtesgaden - Blick ueber den Koenigssee nach Norden,http://www.foto-webcam.eu/webcam/funtenseetauern/current/400.jpg,Intervall:600,Direction:359",47.486425,12.971453,,
FOTOWEBCAM,Jenner Sued,"Fotowebcam,Jennerbahn - Berchtesgaden - Blick ins Hagengebirge und zum Steinernen Meer,http://www.foto-webcam.eu/webcam/jenner-sued/current/400.jpg,Intervall:600,Direction:180",47.5756085,13.0246708,,
FOTOWEBCAM,Vorderloiplsau,"Fotowebcam,Vorderloiplsau - Berchtesgadener Land - Blick zum Hochkalter und zur Reiteralm,http://www.foto-webcam.eu/webcam/vorderloiplsau/current/400.jpg,Intervall:600,Direction:237",47.62069,12.91171,,
FOTOWEBCAM,Salzburg,"Fotowebcam,Reichenhaller Haus am Hochstaufen - Blick ueber Salzburg nach Osten,http://www.foto-webcam.eu/webcam/salzburg/current/400.jpg,Intervall:600,Direction:70",47.75505,12.8498,,
FOTOWEBCAM,Bad Reichenhall,"Fotowebcam,Reichenhaller Haus am Hochstaufen - Blick ueber Bad Reichenhall nach Sueden,http://www.foto-webcam.eu/webcam/hochstaufen/current/400.jpg,Intervall:600,Direction:150",47.755032,12.849792,,
FOTOWEBCAM,Marquartstein,"Fotowebcam,Marquartstein / Schnappenberg - Blick uebers Achental nach Suedwesten,http://www.foto-webcam.eu/webcam/marquartstein/current/400.jpg,Intervall:1800,Direction:232",47.762132,12.479953,,
FOTOWEBCAM,Marquartstein Oed,"Fotowebcam,Marquartstein Oed - Blick nach Osten auf Hochlerch und Rechenberg,http://www.foto-webcam.eu/webcam/oed/current/400.jpg,Intervall:600,Direction:80",47.75,12.46,,
FOTOWEBCAM,Kampenwand,"Fotowebcam,Kampenwand - Blick nach Norden ueber den Chiemsee,http://www.foto-webcam.eu/webcam/kampenwand/current/400.jpg,Intervall:600,Direction:7",47.754811,12.356723,,
FOTOWEBCAM,Hochries Ost,"Fotowebcam,Hochries Bergstation - Blick nach Nordosten,http://www.foto-webcam.eu/webcam/hochries-ost/current/400.jpg,Intervall:600,Direction:55",47.748005,12.250265,,
FOTOWEBCAM,Hochries Sued,"Fotowebcam,Hochrieshuette - DAV Sektion Rosenheim - Blick nach Sueden,http://www.foto-webcam.eu/webcam/hochries-sued/current/400.jpg,Intervall:600,Direction:200",47.7467,12.249175,,
FOTOWEBCAM,Hochries West,"Fotowebcam,Hochrieshuette - DAV Sektion Rosenheim - Blick nach Westen,http://www.foto-webcam.eu/webcam/hochries/current/400.jpg,Intervall:600,Direction:260",47.747205,12.249036,,
FOTOWEBCAM,Samerberg,"Fotowebcam,Samerberg - Blick ueber Toerwang zur Hochries,http://www.foto-webcam.eu/webcam/samerberg/current/400.jpg,Intervall:600,Direction:130",47.781651,12.207622,,
FOTOWEBCAM,Pendling Ost,"Fotowebcam,Pendlinghaus - Kufstein - Blick nach Osten ins Kaisergebirge,http://www.foto-webcam.eu/webcam/pendling-ost/current/400.jpg,Intervall:600,Direction:90",47.57291,12.11221,,
FOTOWEBCAM,Pendling West,"Fotowebcam,Pendlinghaus - Kufstein - Blick ueber Hinterthiersee nach Nordwesten,http://www.foto-webcam.eu/webcam/pendling-west/current/400.jpg,Intervall:600,Direction:285",47.57289,12.11197,,
FOTOWEBCAM,Wendelstein Ost,"Fotowebcam,Wendelsteinbahn Bergstation - Gacher Blick nach Suedosten,http://www.foto-webcam.eu/webcam/wendelstein-ost/current/400.jpg,Intervall:600,Direction:120",47.701793,12.012,,
FOTOWEBCAM,Wendelstein West,"Fotowebcam,Wendelsteinbahn Bergstation - Gacher Blick nach Suedwesten,http://www.foto-webcam.eu/webcam/wendelstein-west/current/400.jpg,Intervall:600,Direction:250",47.7018,12.0118,,
FOTOWEBCAM,Sonnenbichl,"Fotowebcam,Audi Skizentrum Sonnenbichl - Bad Wiessee - Blick ueber den Tegernsee,http://www.foto-webcam.eu/webcam/sonnenbichl/current/400.jpg,Intervall:600,Direction:40",47.699882,11.710077,,
FOTOWEBCAM,Brauneck Garland,"Fotowebcam,Brauneck Garland - Blick ueber Bad Toelz nach Norden,http://www.foto-webcam.eu/webcam/garland/current/400.jpg,Intervall:600,Direction:20",47.66347,11.526497,,
FOTOWEBCAM,Herzogstand Nord,"Fotowebcam,Herzogstand / Fahrenbergkopf - Blick ueber den Kochelsee ins Oberland,http://www.foto-webcam.eu/webcam/kochelsee/current/400.jpg,Intervall:600,Direction:20",47.607013,11.316456,,
FOTOWEBCAM,Herzogstand Sued,"Fotowebcam,Herzogstand / Fahrenbergkopf - Blick ueber den Walchensee ins Karwendel,http://www.foto-webcam.eu/webcam/herzogstand/current/400.jpg,Intervall:600,Direction:180",47.606633,11.316126,,
FOTOWEBCAM,Karwendelbahn,"Fotowebcam,Karwendelbahn - Mittenwald - Blick nach Nordwesten,http://www.foto-webcam.eu/webcam/karwendel/current/400.jpg,Intervall:600,Direction:305",47.430276,11.295627,,
FOTOWEBCAM,Wankhaus,"Fotowebcam,Wankhaus - Garmisch-Partenkirchen - Blick nach Suedwesten zur Zugspitze,http://www.foto-webcam.eu/webcam/wank/current/400.jpg,Intervall:600,Direction:240",47.507907,11.144048,,
FOTOWEBCAM,Gsteig,"Fotowebcam,Gsteig - Blick zur Zugspitze,http://www.foto-webcam.eu/webcam/gsteig/current/400.jpg,Intervall:600,Direction:210",47.487315,11.128385,,
FOTOWEBCAM,Meilerhuette West,"Fotowebcam,Meilerhuette - Wetterstein - Blick nach Nordwesten zur Zugspitze,http://www.foto-webcam.eu/webcam/meilerhuette/current/400.jpg,Intervall:600,Direction:290",47.41246,11.128825,,
FOTOWEBCAM,Meilerhuette Nord,"Fotowebcam,Meilerhuette - Wetterstein - Blick nach Nordosten,http://www.foto-webcam.eu/webcam/meilerhuette-nord/current/400.jpg,Intervall:600,Direction:25",47.41246,11.128825,,
FOTOWEBCAM,Meilerhuette Haus,"Fotowebcam,Meilerhuette - Wetterstein - Blick zur Huette,http://www.foto-webcam.eu/webcam/meilerhuette-haus/current/400.jpg,Intervall:600,Direction:90",47.412296,11.1273695,,
FOTOWEBCAM,Hausberg,"Fotowebcam,Hausberg - Garmisch-Classic - Blick nach Suedwesten,http://www.foto-webcam.eu/webcam/hausberg/current/400.jpg,Intervall:600,Direction:240",47.463415,11.094441,,
