# This file is generated from data from 
# http://www.viewfinderpanoramas.org/ (Alps)  and
# http://www.alpin-koordinaten.de/    (Nepal)
#
# local additions
#
loc_1,PARSEIERSPITZE,,47.174257,10.478691,3036
#
# Thu Feb 26 12:00:46 CET 2009
# and is included in the gipfel tarball with the kind permission of
# Jonathan de Ferranti and www.alpin-koordinaten.de
#
# Nepal peaks from http://www.alpin-koordinaten.de
#
AT,Sparbach,,48.750000,15.216690,,
AT,Spatenhof,,46.962500,15.361100,,
AT,Spattendorf,,48.380590,14.424790,,
AT,Speilbrunn,,47.149990,16.049990,,
AT,Speltenbach,,47.066700,16.066690,,
AT,Spengenedt,,48.221500,14.043100,,
AT,Sperkental,,48.539090,15.367900,,
AT,Spiegelsberg,,47.549990,14.233300,,
AT,Spielberg,,47.216700,14.783300,,
AT,Spielbichl,,47.283300,12.466690,,
AT,Spieldorf,,48.010890,13.988390,,
AT,Spielfeld,,46.705600,15.637200,,
AT,Spillern,,48.383300,16.250000,,
AT,Spiss,,46.969400,10.566690,,
AT,Spital,,47.483300,16.066690,,
AT,Spital,,48.272990,15.926890,,
AT,Spital,,48.683300,14.916690,,
AT,Spital am Pyhrn,,47.664900,14.340100,,
AT,Spital am Semmering,,47.613490,15.751000,,
AT,Spittal an der Drau,,46.799990,13.500000,,
AT,Spitz,,48.365600,15.414190,,
AT,Spitzenbichl,,46.768400,14.013500,,
AT,Spitzwiesen,,46.833290,14.100000,,
AT,Spitzzicken,,47.281000,16.280790,,
AT,Spoerbichl,,48.555000,14.600300,,
AT,Spratzeck,,47.566700,16.299990,,
AT,Spratzern,,48.170390,15.618400,,
AT,Sprinzenstein,,48.549990,13.949990,,
AT,Sproegnitz,,48.549990,15.233300,,
AT,Srejach,,46.622690,14.597000,,
AT,Staasdorf,,48.299190,16.061690,,
AT,Staatz-Kautendorf,,48.666700,16.483290,,
AT,Stadelbach,,46.666900,13.737790,,
AT,Stadl,,48.053890,13.002900,,
AT,Stadl,,48.493090,13.683500,,
AT,Stadling,,46.716700,14.833300,,
AT,Stadlkirchen,,48.106700,14.437190,,
AT,Stadt,,46.730490,13.898500,,
AT,Stafflach,,47.066700,11.483300,,
AT,Staffling,,48.202890,14.624600,,
AT,St. Agnes,,46.666700,14.650000,,
AT,Stainach,,47.533390,14.108700,,
AT,Stainz,,46.894400,15.267200,,
AT,Stall,,46.890590,13.036890,,
AT,Stallbach,,48.160400,15.814300,,
AT,Stallhofen,,46.635590,13.977190,,
AT,Stallhofen,,46.666700,14.150000,,
AT,Stallhofen,,46.925000,13.229200,,
AT,Stallhofen,,47.049990,15.216690,,
AT,Stammerdorf,,46.799990,14.449990,,
AT,Stampfen,,46.938300,12.897800,,
AT,Stams,,47.276000,10.983200,,
AT,Standorf,,48.298000,14.485490,,
AT,St. Andrae,,46.644190,13.892200,,
AT,St. Andrae,,46.871890,14.172200,,
AT,St. Andrae,,47.017390,12.373700,,
AT,St. Andrae an der Traisen,,48.296900,15.717300,,
AT,St. Andrae vor dem Hagenthale,,48.321990,16.207200,,
AT,Stang,,47.533290,16.283300,,
AT,Stangau,,48.105700,16.133000,,
AT,Stangersdorf,,46.849990,15.516690,,
AT,Stangl,,48.669090,13.895200,,
AT,Staningersdorf,,48.723800,15.610200,,
AT,Staniska,,46.948100,12.604700,,
AT,Stans,,47.366700,11.716690,,
AT,St. Anton am Arlberg,,47.127490,10.263700,,
AT,St. Anton im Montafon,,47.089500,9.882589,,
AT,Stanzach,,47.383300,10.566690,,
AT,Stanz bei Landeck,,47.147590,10.553400,,
AT,Starrein,,48.766700,15.766690,,
AT,Starzing,,48.188590,14.653300,,
AT,Starzing,,48.216990,15.971890,,
AT,Stattersdorf,,48.183300,15.633300,,
AT,Statz,,47.116690,11.449990,,
AT,Statzendorf,,48.307490,15.641300,,
AT,Statzing,,48.274900,14.429590,,
AT,Staubgasse,,48.411390,14.236090,,
AT,Staudach,,46.833290,13.766690,,
AT,Staudach,,48.254800,14.230790,,
AT,Staudach,,48.277800,14.056200,,
AT,Staudachhof,,46.966710,14.300000,,
AT,Stauf,,47.984810,13.434590,,
AT,St. Bartlmae,,46.649990,14.100000,,
AT,St. Christophen,,48.174190,15.886390,,
AT,St. Corona am Schoepfl,,48.062500,15.927300,,
AT,St. Daniel,,46.662490,13.057490,,
AT,St. Donat,,46.737190,14.395000,,
AT,Steeg,,47.243900,10.294390,,
AT,Steegen,,48.339090,13.763600,,
AT,Stefansdorf,,48.306490,13.791900,,
AT,Stegendorf,,46.683300,14.283300,,
AT,Stegersbach,,47.166700,16.166700,,
AT,Stegg,,47.439190,15.222900,,
AT,Steggraben,,48.176490,14.328100,,
AT,St. Egyden,,46.577190,14.061700,,
AT,Steig,,47.519190,10.452190,,
AT,Stein,,46.883300,12.899990,,
AT,Stein,,47.232090,9.918301,,
AT,Stein,,48.433300,15.083300,,
AT,Steinabrueckl,,47.870490,16.202800,,
AT,Steinabrunn,,48.516700,16.216700,,
AT,Steinach,,47.633290,13.600000,,
AT,Steinach am Brenner,,47.083300,11.466690,,
AT,Steinakirchen am Forst,,48.066700,15.033300,,
AT,Stein an der Donau,,48.401590,15.581000,,
AT,Steinapiesting,,47.884200,15.868000,,
AT,Steinaweg,,48.366700,15.600000,,
AT,Steinbach,,46.700000,15.533300,,
AT,Steinbach,,47.966710,13.016690,,
AT,Steinbach,,48.439700,13.482990,,
AT,Steinbach,,48.464410,14.091600,,
AT,Steinbach,,48.533290,16.366690,,
AT,Steinbach,,48.633290,14.833300,,
AT,Steinbach,,48.816690,15.000000,,
AT,Steinbach am Attersee,,47.830890,13.546090,,
AT,Steinbach am Ziehberg,,47.892590,14.030390,,
AT,Steinbach an der Steyr,,47.970800,14.269390,,
AT,Steinbach im Burgenland,,47.475000,16.316600,,
AT,Steinberg,,47.474300,16.487600,,
AT,Steinberg am Rofan,,47.515090,11.796790,,
AT,Steinberg bei Weiz,,47.195700,15.593400,,
AT,Steinberg-Unterhaus,,46.733290,14.916690,,
AT,Steinbichl,,46.799990,14.216690,,
AT,Steinbruch,,47.716400,13.605600,,
AT,Steinbruch,,48.500000,14.033300,,
AT,Steinbrunn,,47.833290,16.416700,,
AT,Steindlberg,,48.201800,13.764800,,
AT,Steindorf,,46.893090,14.151400,,
AT,Steindorf,,46.905300,15.440590,,
AT,Steindorf,,47.083300,13.983300,,
AT,Steindorf,,47.149990,13.699990,,
AT,Steindorf,,47.962500,13.570790,,
AT,Steindorf am Ossiacher See,,46.698290,14.009200,,
AT,Steinebrunn,,48.750000,16.666700,,
AT,Steinegg,,48.633290,15.566690,,
AT,Steinerberg,,46.583300,14.550000,,
AT,Steinerberg,,48.457000,13.944090,,
AT,Steinerkirchen am Innbach,,48.179390,13.840490,,
AT,Steinerkirchen an der Traun,,48.079090,13.958000,,
AT,Steinersdorf,,48.006090,14.269490,,
AT,Steinerzaun,,48.460100,13.613200,,
AT,Steinfeld,,46.765600,13.271690,,
AT,Steinfelden,,47.916400,13.989490,,
AT,Steinfurt,,47.066700,16.416700,,
AT,Steingraben,,47.064300,16.274290,,
AT,Steingraben,,47.183300,15.433300,,
AT,Steingrub,,48.055700,15.325800,,
AT,Steinhaus,,48.116090,14.018900,,
AT,Steinhaus am Semmering,,47.616690,15.800000,,
AT,Steinholz,,48.263900,13.994990,,
AT,Stein im Jauntal,,46.610790,14.545000,,
AT,Steinkogel,,46.681900,14.655000,,
AT,Steinlacken,,48.504400,13.760800,,
AT,Steinparz,,48.168490,15.353600,,
AT,Steinriegel,,46.766700,15.449990,,
AT,Steinrotte,,47.923800,15.366390,,
AT,Steinschild,,48.483300,14.350000,,
AT,Steinstrass,,48.489300,13.848300,,
AT,Steinwag,,48.034990,12.919590,,
AT,Steinwald,,48.521900,14.637900,,
AT,Steinwandleiten,,48.066400,15.633200,,
AT,Stelzen,,48.113490,13.367600,,
AT,Stenzengreith,,47.200000,15.516690,,
AT,Stephanshart,,48.149990,14.816690,,
AT,Stern,,48.216700,13.216690,,
AT,Sternberg,,46.616690,13.983300,,
AT,Sterzen,,46.700000,12.750000,,
AT,Stetten,,48.083300,15.066690,,
AT,Stetten,,48.366700,16.383290,,
AT,Stettenhof,,48.483300,15.816690,,
AT,Steyr,,48.042700,14.421300,,
AT,Steyregg,,48.285100,14.369900,,
AT,Steyrling,,47.805800,14.130800,,
AT,St. Filippen,,46.700000,14.500000,,
AT,St. Florian,,46.799990,14.516690,,
AT,St. Gallenkirch,,46.987000,10.027400,,
AT,St. Georgen,,46.633290,13.800000,,
AT,St. Georgen am Laengsee,,46.780600,14.430290,,
AT,St. Georgen am Steinfelde,,48.133290,15.600000,,
AT,St. Georgen an der Traisen,,48.360800,15.737190,,
AT,St. Georgen im Gailtal,,46.599990,13.583300,,
AT,St. Georgen in der Klaus,,47.983300,14.699990,,
AT,St. Gerold,,47.220000,9.808600,,
AT,St. Gotthard,,48.034590,15.330590,,
AT,St. Gregorn,,46.716700,14.516690,,
AT,Stickelberg,,47.616690,16.233300,,
AT,Stiefern,,48.533290,15.683300,,
AT,Stieflberg,,46.900000,13.000000,,
AT,Stiegl,,46.700000,13.983300,,
AT,Stierberg,,48.522490,13.957200,,
AT,Stierberg,,48.614790,13.919190,,
AT,Stift am Grenzbach,,48.633990,13.835390,,
AT,Stiftung,,48.423800,14.651100,,
AT,Stiftung,,48.450000,14.416690,,
AT,Stiftung,,48.564900,14.391400,,
AT,Stiftungsberg,,48.481500,14.605000,,
AT,Still,,48.235700,13.686690,,
AT,Stillfried,,48.400000,16.833290,,
AT,Stillfuessing,,48.309090,13.860800,,
AT,Stiwoll,,47.099990,15.216690,,
AT,Stixeck,,48.099990,13.266690,,
AT,Stixendorf,,48.433300,15.449990,,
AT,Stixenlehen,,47.799990,14.933300,,
AT,Stixenstein,,47.755300,15.982190,,
AT,Stixneusiedl,,48.033290,16.666700,,
AT,St. Jakob,,46.900000,14.250000,,
AT,St. Jakob am Arlberg,,47.149990,10.283300,,
AT,St. Jakob im Lesachtal,,46.687500,12.938890,,
AT,St. Johann,,48.400000,15.800000,,
AT,St. Johann am Pressen,,46.966710,14.583300,,
AT,St. Johann im Rosental,,46.533290,14.199990,,
AT,St. Johann im Walde,,46.876890,12.682390,,
AT,St. Johann in Tirol,,47.523300,12.423200,,
AT,St. Kathrein,,46.583300,14.066690,,
AT,St. Kathrein am Hauenstein,,47.483300,15.683300,,
AT,St. Klementen,,46.816690,14.483300,,
AT,St. Kollmann,,46.683300,14.766690,,
AT,St. Kosmas,,46.871700,14.422300,,
AT,St. Lambrecht,,46.594400,14.017200,,
AT,St. Leonhard,,46.616690,13.850000,,
AT,St. Leonhard,,46.733290,14.250000,,
AT,St. Leonhard am Wald,,47.995400,14.873900,,
AT,St. Leonhard an der Saualpe,,46.783300,14.699990,,
AT,St. Leonhard im Pitztal,,47.051700,10.833990,,
AT,St. Lorenzen,,46.856700,13.931900,,
AT,St. Lorenzen am Steinfelde,,47.739390,16.038700,,
AT,St. Lorenzen im Gitschtal,,46.649990,13.300000,,
AT,St. Lorenzen im Lesachtal,,46.704700,12.783900,,
AT,St. Marein,,46.810290,14.821900,,
AT,St. Martin,,46.581400,13.985590,,
AT,St. Martin,,46.683300,14.850000,,
AT,St. Martin am Silberberg,,46.986900,14.547200,,
AT,St. Martin am Techelsberg,,46.658590,14.101900,,
AT,St. Martin am Ybbsfelde,,48.166700,15.033300,,
AT,St. Marxen,,46.633290,14.616700,,
AT,St. Michael,,46.628590,13.909990,,
AT,St. Michael,,46.834700,14.800600,,
AT,St. Michael am Bruckbach,,48.016700,14.600000,,
AT,St. Michael ob Bleiburg,,46.578890,14.743300,,
AT,St. Michael ob der Gurk,,46.683300,14.500000,,
AT,St. Niklas an der Drau,,46.604190,13.864390,,
AT,St. Nikolai,,46.590800,14.210590,,
AT,St. Nikolai,,46.649990,14.800000,,
AT,St. Nikolai,,46.967200,13.613900,,
AT,Stockach,,47.260600,10.382100,,
AT,Stockenboi,,46.726100,13.523100,,
AT,Stocker,,47.599990,13.383300,,
AT,Stockerau,,48.383300,16.216700,,
AT,Stockern,,48.649990,15.733300,,
AT,Stockham,,47.966710,13.300000,,
AT,Stockham,,48.016700,12.983300,,
AT,Stockheim,,47.200000,15.500000,,
AT,Stocklitz,,46.683300,14.100000,,
AT,Stoefflerberg,,46.650290,13.194000,,
AT,Stoegersbach,,47.433300,16.033300,,
AT,Stoegersbach,,48.740100,15.310900,,
AT,Stoegersdorf,,46.983300,15.250000,,
AT,Stoelzles,,48.750000,15.116700,,
AT,Stoessing,,48.122690,15.813800,,
AT,Stoett,,48.317990,13.442590,,
AT,Stoetten,,48.423590,14.150000,,
AT,Stoettera,,47.767900,16.461090,,
AT,Stoettham,,47.919390,13.505800,,
AT,Stoies,,48.783300,15.199990,,
AT,Stoitzendorf,,48.640090,15.829200,,
AT,Stollberg,,48.088100,15.824900,,
AT,Stollhof,,47.830490,16.070090,,
AT,Stollhofen,,48.352290,15.759590,,
AT,Stollnberg,,48.670700,13.928000,,
AT,Stollwitz,,46.670490,13.049390,,
AT,Stoob,,47.528400,16.477600,,
AT,Stopfenreuth,,48.149990,16.883290,,
AT,Stossau,,46.549990,13.683300,,
AT,St. Oswald,,46.533290,14.100000,,
AT,St. Oswald,,46.816690,14.583300,,
AT,St. Oswald,,46.835800,13.772790,,
AT,Stotzing,,47.900000,16.549990,,
AT,St. Paul,,46.733290,13.633300,,
AT,St. Paul an der Gail,,46.618590,13.520600,,
AT,St. Peter am Wallersberg,,46.649990,14.683300,,
AT,St. Peter in Holz,,46.816690,13.466690,,
AT,St. Poelten,,48.200000,15.633300,,
AT,Strad,,47.266700,10.783300,,
AT,St. Radegund,,46.663590,14.822500,,
AT,Straden,,46.809190,15.868100,,
AT,Straganz,,46.816690,14.399990,,
AT,Strajach,,46.684900,12.937690,,
AT,Strallegg,,47.400000,15.716690,,
AT,Stranach,,46.915300,12.904990,,
AT,Stranig,,46.635490,13.160500,,
AT,Straning,,48.610190,15.864600,,
AT,Stranzberg,,48.328990,14.570690,,
AT,Stranzendorf,,48.450000,16.066690,,
AT,Strass,,47.533290,16.233300,,
AT,Strass,,48.133290,12.983300,,
AT,Strass,,48.141700,13.542390,,
AT,Strass,,48.216700,14.616700,,
AT,Strass,,48.222000,13.630900,,
AT,Strass,,48.259790,13.502200,,
AT,Strass,,48.289900,14.081390,,
AT,Strass,,48.416190,14.751500,,
AT,Strass,,48.457900,13.682800,,
AT,Strass,,48.466900,14.243100,,
AT,Strass bei Texing,,48.032490,15.307390,,
AT,Strassen,,46.753890,12.484190,,
AT,Strassham,,48.283500,14.145200,,
AT,Strasshof,,47.679690,16.063190,,
AT,Strasshof an der Nordbahn,,48.316690,16.666700,,
AT,Strass im Attergau,,47.900000,13.449990,,
AT,Strass im Zillertal,,47.395590,11.819700,,
AT,Strass in Steiermark,,46.727190,15.624400,,
AT,Strasswalchen,,47.983300,13.250000,,
AT,Strasswitraun,,48.378790,13.648800,,
AT,Stratberg,,48.595100,13.869200,,
AT,Stratreith,,48.391090,14.313600,,
AT,Stratzdorf,,48.415400,15.688800,,
AT,Stratzing,,48.450000,15.600000,,
AT,Straudorf,,48.182490,16.742400,,
AT,Strebersdorf,,47.457800,16.619100,,
AT,Strechen,,47.466710,14.350000,,
AT,Streifing,,48.483300,16.500000,,
AT,Streimberg,,46.716700,14.350000,,
AT,Streinesberg,,48.516590,13.892200,,
AT,Streitbach,,48.700000,15.050000,,
AT,Streitdorf,,48.450000,16.266700,,
AT,Streithofen,,48.276500,15.940790,,
AT,Strelzhof,,47.797700,16.073490,,
AT,Strem,,47.045000,16.414290,,
AT,Strengberg,,48.133290,14.633300,,
AT,Strengen,,47.133290,10.449990,,
AT,Stribach,,46.834190,12.833300,,
AT,Strich,,48.419700,14.297490,,
AT,Strimitzen,,47.466710,13.983300,,
AT,Stripfing,,48.340190,16.800990,,
AT,Strobl,,47.716700,13.483300,,
AT,Stroegen,,48.666700,15.600000,,
AT,Stroetting,,48.223490,13.732090,,
AT,Stroham,,48.105890,13.824600,,
AT,Strohdorf,,48.135990,15.466890,,
AT,Stroheim,,48.337590,13.957090,,
AT,Strohhof,,48.076300,15.297590,,
AT,Strohmarkt,,47.783300,14.899990,,
AT,Stromberg,,46.816690,14.333300,,
AT,Stron,,46.833290,14.000000,,
AT,Stronach,,46.833290,12.850000,,
AT,Stronegg,,48.633290,16.316690,,
AT,Stronsdorf,,48.649990,16.283300,,
AT,Struden,,48.229090,14.894300,,
AT,St. Ruprecht,,46.645300,13.869400,,
AT,St. Ruprecht ob Murau,,47.110090,14.022000,,
AT,St. Salvator,,46.970000,14.356900,,
AT,St. Sebastian,,46.733290,14.449990,,
AT,St. Sigmund im Sellrain,,47.225400,11.094790,,
AT,St. Stefan,,46.571590,14.708700,,
AT,St. Stefan,,46.727600,14.073990,,
AT,St. Stefan,,46.807490,14.851700,,
AT,St. Stefan am Krappfeld,,46.868300,14.446190,,
AT,St. Thomas,,46.666700,14.399990,,
AT,Stubach,,47.250000,12.566690,,
AT,Stuben,,47.133290,10.166700,,
AT,Stuben,,47.430590,16.248700,,
AT,Studa,,47.238090,9.901990,,
AT,Stuebming,,47.566700,15.399990,,
AT,Stuetzenhofen,,48.733290,16.616700,,
AT,St. Ulrich,,46.549990,14.300000,,
AT,St. Ulrich,,46.608890,13.916390,,
AT,St. Ulrich,,46.750000,14.116700,,
AT,St. Ulrich,,46.766700,14.899990,,
AT,St. Ulrich,,48.599990,16.766700,,
AT,Stumberg,,48.518890,14.733300,,
AT,Stummerberg,,47.283300,11.916690,,
AT,Stumpten,,48.547100,14.209790,,
AT,Stuppach,,47.680300,15.964490,,
AT,Stuttern,,46.681090,14.392800,,
AT,St. Valentin-Landschach,,47.683700,16.024400,,
AT,St. Veit,,47.316690,11.066690,,
AT,St. Veit im Jauntal,,46.583300,14.533300,,
AT,St. Vinzenz,,46.696090,15.018100,,
AT,St. Walburgen,,46.772490,14.543900,,
AT,St. Willibald,,46.805300,14.488900,,
AT,St. Wolfgang,,46.816690,13.516690,,
AT,St. Wolfgang,,48.666700,14.883300,,
AT,Suben,,48.411800,13.430390,,
AT,Suessenbach,,48.354700,13.840800,,
AT,Suessenbach,,48.707590,15.137390,,
AT,Suessenbach,,48.883300,15.500000,,
AT,Suetschach,,46.526900,14.156390,,
AT,Sulb,,46.750000,15.283300,,
AT,Sulz,,47.066700,15.733300,,
AT,Sulz,,47.287200,9.651801,,
AT,Sulz,,48.649990,14.866700,,
AT,Sulzau,,47.233290,12.266690,,
AT,Sulzbach,,47.695590,13.619500,,
AT,Sulzbach,,48.000490,16.023700,,
AT,Sulzbach,,48.073390,15.269990,,
AT,Sulzbach,,48.200000,13.883300,,
AT,Sulzberg,,47.516700,9.899990,,
AT,Sulzbichl,,47.916700,15.250000,,
AT,Sulz im Burgenland,,47.074800,16.269600,,
AT,Sulz im Wienerwald,,48.100390,16.137500,,
AT,Sulzriegel,,47.333290,16.233300,,
AT,Sulztal,,46.683300,15.550000,,
AT,Sumetendorf,,47.044500,16.393490,,
AT,Summerau,,48.551890,14.440790,,
AT,Susalitsch,,46.549990,13.833300,,
AT,Sutsch,,46.833290,14.250000,,
AT,Suttenbrunn,,48.583300,16.066690,,
AT,Syrafeld,,48.597700,15.127500,,
AT,Tadten,,47.766700,16.983290,,
AT,Tagensdorf,,46.900000,15.683300,,
AT,Taggenbrunn,,46.770700,14.390500,,
AT,Tainach,,46.633290,14.533300,,
AT,Taiskirchen im Innkreis,,48.264710,13.573200,,
AT,Takern I,,47.061800,15.751900,,
AT,Takern II,,47.033290,15.766690,,
AT,Tal,,47.405600,10.753900,,
AT,Tal,,48.433300,13.716690,,
AT,Tallesbrunn,,48.362190,16.786900,,
AT,Tamsweg,,47.128090,13.811000,,
AT,Tangern,,46.826700,13.547490,,
AT,Tannberg,,48.504400,13.934790,,
AT,Tannheim,,47.499300,10.516390,,
AT,Tanzegg,,47.450000,16.100000,,
AT,Tanzelsdorf,,46.833290,15.283300,,
AT,Tanzenberg,,46.711390,14.343700,,
AT,Tanzenberg,,46.883300,14.050000,,
AT,Tarrenz,,47.266700,10.766690,,
AT,Tarsdorf,,48.080000,12.825300,,
AT,Tassach,,46.746700,13.813100,,
AT,Tattendorf,,47.950000,16.299990,,
AT,Taubenbrunn,,48.301990,14.040390,,
AT,Taubitz,,48.483300,15.416690,,
AT,Tauchen,,47.400000,16.216700,,
AT,Tauchendorf,,46.731090,14.235590,,
AT,Tauer,,47.118490,12.478690,,
AT,Tauern,,46.665800,14.015000,,
AT,Taufkirchen an der Pram,,48.410990,13.539490,,
AT,Taufkirchen an der Trattnach,,48.247300,13.747690,,
AT,Tauka,,46.864700,16.078890,,
AT,Taunleiten,,48.217090,14.393600,,
AT,Tausendblum,,48.189390,15.868400,,
AT,Tautendorf,,48.283300,15.850000,,
AT,Tautendorf,,48.649990,15.483300,,
AT,Tautendorf bei Fuerstenfeld,,47.016700,16.000000,,
AT,Taxenbach,,47.283300,12.966690,,
AT,Techelweg,,46.583300,14.100000,,
AT,Techendorf,,46.718490,13.294890,,
AT,Techensdorf,,46.816690,15.633300,,
AT,Teesdorf,,47.950000,16.283300,,
AT,Teichalm,,47.347900,15.466390,,
AT,Teichl,,47.016700,14.199990,,
AT,Teichmanns,,48.433300,15.250000,,
AT,Teichstaett,,48.026190,13.216490,,
AT,Telfs,,47.307090,11.068200,,
AT,Terfens,,47.316690,11.650000,,
AT,Terlach,,46.616690,13.966690,,
AT,Ternberg,,47.933300,14.350000,,
AT,Ternitz,,47.715700,16.035690,,
AT,Teuchl,,46.874700,13.233900,,
AT,Teucht,,48.366700,13.750000,,
AT,Teufelhof,,48.183300,15.616700,,
AT,Teufelsdorf,,48.116690,15.416690,,
AT,Teufenbach,,47.133290,14.350000,,
AT,Teuflau,,48.372090,13.538990,,
AT,Texing,,48.048800,15.324200,,
AT,Thail,,48.583300,14.949990,,
AT,Thal,,47.076400,15.360500,,
AT,Thal,,47.533290,15.316690,,
AT,Thal,,47.533290,9.883301,,
AT,Thal,,47.549990,16.250000,,
AT,Thal,,48.128090,14.295800,,
AT,Thal,,48.227400,15.394900,,
AT,Thal-Aue,,46.783300,12.666700,,
AT,Thalerhof,,46.972490,15.445790,,
AT,Thalgau,,47.833290,13.250000,,
AT,Thalham,,47.916700,13.466690,,
AT,Thalham,,48.280600,14.164300,,
AT,Thalham,,48.311190,15.366700,,
AT,Thalheim,,47.183300,14.583300,,
AT,Thalheim,,48.239090,15.796790,,
AT,Thalheim bei Wels,,48.149990,14.033300,,
AT,Thaling,,47.216700,14.550000,,
AT,Thallern,,48.323490,15.794690,,
AT,Thallern,,48.400000,15.650000,,
AT,Thallham,,48.326490,13.858200,,
AT,Thal-Roemerweg,,46.786400,12.679100,,
AT,Thalsdorf,,46.766700,14.433300,,
AT,Thal-Wilfern,,46.779800,12.640500,,
AT,Thann,,47.666700,16.100000,,
AT,Thann,,47.728900,15.961200,,
AT,Thann,,48.161990,14.427590,,
AT,Thannstrass,,48.152790,13.226490,,
AT,Thanstetten,,48.062500,14.279790,,
AT,Thaua,,48.716700,15.333300,,
AT,Thaur,,47.299990,11.466690,,
AT,Thaures,,48.649990,14.983300,,
AT,Thaures,,48.883300,15.050000,,
AT,Thaya,,48.854900,15.288990,,
AT,Theiss,,48.398190,15.690700,,
AT,Thening,,48.255300,14.167900,,
AT,Thenneberg,,48.016990,15.965490,,
AT,Theras,,48.730800,15.789890,,
AT,Theresienfeld,,47.849990,16.233300,,
AT,Thernberg,,47.649990,16.183300,,
AT,Theuerwang,,47.994500,13.945790,,
AT,Theyern,,48.339890,15.677000,,
AT,Thierbach,,47.416700,11.983300,,
AT,Thierberg,,47.599990,12.166700,,
AT,Thierberg,,48.516700,14.385900,,
AT,Thoerl,,47.516700,15.216690,,
AT,Thoerl,,47.549990,13.949990,,
AT,Thomasberg,,47.566700,16.133300,,
AT,Thomasberg,,47.799990,14.800000,,
AT,Thomasdorf,,47.549990,16.266700,,
AT,Thomasl,,48.533290,16.383290,,
AT,Thomasroith,,48.083300,13.616700,,
AT,Thomatal,,47.066700,13.750000,,
AT,Thon,,46.629990,14.480290,,
AT,Thondorf,,47.016700,15.466690,,
AT,Thor,,47.421600,12.843500,,
AT,Thueringen,,47.200000,9.766689,,
AT,Thueringerberg,,47.216700,9.783100,,
AT,Thuermannsdorf,,47.660590,15.985090,,
AT,Thuernau,,48.275600,14.168300,,
AT,Thuernbuch,,48.149990,14.616700,,
AT,Thuernthal,,48.433300,15.850000,,
AT,Thuma,,48.883300,15.433300,,
AT,Thumersbach,,47.329490,12.816800,,
AT,Thurhofglasen,,48.098490,15.043700,,
AT,Thurhofwang,,48.053190,15.018400,,
AT,Thurn,,46.850590,12.768600,,
AT,Thurnberg,,48.599990,15.483300,,
AT,Thurnharting,,48.267200,14.189390,,
AT,Tiebel,,46.765600,14.009690,,
AT,Tiefenbach,,48.283300,13.566690,,
AT,Tiefenbach,,48.599990,15.449990,,
AT,Tiefenbach,,48.933300,15.266690,,
AT,Tiefenfucha,,48.367900,15.647390,,
AT,Tiefgraben,,47.883300,13.350000,,
AT,Tiefgrabenrotte,,48.008590,15.322300,,
AT,Tiergarten,,47.391890,11.791700,,
AT,Tieschen,,46.786100,15.942190,,
AT,Tiestling,,48.134790,14.301500,,
AT,Tiffen,,46.707500,14.060300,,
AT,Tiffnerwinkl,,46.727500,14.038900,,
AT,Tigring,,46.683590,14.186690,,
AT,Tillysburg,,48.195590,14.423500,,
AT,Timelkam,,48.003890,13.607600,,
AT,Timenitz,,46.683300,14.416690,,
AT,Timmersdorf,,47.366700,14.949990,,
AT,Timmls,,47.200000,10.750000,,
AT,Tinsting,,48.049990,14.350000,,
AT,Tipschern,,47.483300,13.949990,,
AT,Tischberg,,48.503590,14.390000,,
AT,Tobadill,,47.116690,10.516690,,
AT,Toberstetten,,48.049990,14.850000,,
AT,Tobisegg,,46.900000,15.366700,,
AT,Tobitsch,,46.739190,13.777490,,
AT,Toblaten,,47.272190,11.179390,,
AT,Tobra,,48.230800,14.687900,,
AT,Toebring,,46.659990,13.857500,,
AT,Toedling,,48.231090,14.373490,,
AT,Toeltschach,,46.695590,14.367200,,
AT,Toeplach,,46.796800,14.422390,,
AT,Toeplitsch,,46.654190,13.740590,,
AT,Toescheldorf,,46.883300,14.466690,,
AT,Toesens,,47.016700,10.616700,,
AT,Tollet,,48.245400,13.806900,,
AT,Tollinggraben,,47.400000,15.066690,,
AT,Toppelsdorf,,46.562800,14.289190,,
AT,Torf,,46.916700,14.100000,,
AT,Torren,,47.599990,13.150000,,
AT,Totzenbach,,48.203090,15.810000,,
AT,Trabersdorf,,48.866700,15.566690,,
AT,Trabesing,,46.565300,14.253100,,
AT,Traboch,,47.366700,14.983300,,
AT,Tradigist,,48.030190,15.473390,,
AT,Trafoess,,47.343490,15.345990,,
AT,Tragail,,46.733290,13.600000,,
AT,Tragwein,,48.333090,14.622400,,
AT,Traibach,,47.533290,15.650000,,
AT,Traidendorf,,48.413890,14.444990,,
AT,Trainst,,48.144300,15.868000,,
AT,Trainting,,47.883300,13.050000,,
AT,Traisen,,48.033290,15.600000,,
AT,Traiskirchen,,48.014800,16.293200,,
AT,Traming,,46.866700,14.199990,,
AT,Tramoitschig,,46.697990,14.111200,,
AT,Tramun,,46.649990,13.250000,,
AT,Trasdorf,,48.312690,15.878300,,
AT,Trasischk,,46.853590,13.522200,,
AT,Tratten,,46.625800,13.538590,,
AT,Tratten,,46.683300,13.966690,,
AT,Trattenbach,,47.599990,15.866700,,
AT,Trattenegg,,48.219090,13.845700,,
AT,Tratzberg,,47.382490,11.739490,,
AT,Traun,,48.226600,14.234590,,
AT,Traunfeld,,48.433300,16.516700,,
